Title,Abstract
Geometric precision analysis for Additive Manufacturing processes: A comparative study,"Additive Manufacturing (AM) has recently attracted increasing attention among manufacturing industries. This class of technologies is capable of creating parts with complex shapes and intricate structures. However, the poor geometric quality of the parts they produced is a major constraint in wide industrial adoption. Currently available analytical techniques based on classic measurement equipment could fail in analyzing the process parameters based on AM-created parts because of the layer-by-layer fabrication process. In this article, we introduce a novel three-dimensional point-cloud-based analytical toolset, volumetric data analysis (VDA), for AM-oriented metrological and experimental analysis. Each step of the VDA is discussed in detail. A high dimensional hypothesis testing procedure is proposed to compare the geometric precision of the part samples from two printing settings. New visualization tools for deviation diagnostics are presented to aid in interpreting and comparing the process outputs. The proposed methods are illustrated with a real experiment to compare the effects of different layer thicknesses in a filament deposition modeling printing process."
GEV-NN: A deep neural network architecture for class imbalance problem in binary classification,"Class imbalance is a common issue in many applications such as medical diagnosis, fraud detection, web advertising, etc. Although standard deep learning method has achieved remarkably high-performance on datasets with balanced classes, its ability to classify imbalanced dataset is still limited. This paper proposes a novel end-to-end deep neural network architecture and adopts Gumbel distribution as an activation function in neural networks for class imbalance problem in the application of binary classification. Our proposed architecture, named GEV-NN, consists of three components: the first component serves to score input variables to determine a set of suitable input, the second component is an auto-encoder that learns efficient explanatory features for the minority class, and in the last component, the combination of the scored input and extracted features are then used to make the final prediction. We jointly optimize these components in an end-to-end training. Extensive experiments using real-world imbalanced datasets showed that GEV-NN significantly outperforms the state-of-the-art baselines by around 2% at most. In addition, the GEV-NN gives a beneficial advantage to interpret variable importance. We find key risk factors for hypertension, which are consistent with other scientific researches, using the first component of GEV-NN."
Ground-penetrating radar method used for the characterisation of ornamental stone quarries,"In the work non-destructive ground-penetrating radar (GPR) was used to probe the texture and presence of anisotropies in different types of carbonated rocks intended for ornamental use. First, GPR on the different facies of a marble quarry in Macael (Almería, Spain) was applied where alternating layers of marble and mica schists can be found. GPR allows for the differentiation of the marble units from the mica schist units, which makes GPR a good tool for indirectly evaluating the reserves in a deposit. In addition, it allows for the detection of the different anisotropies in the marble units (holes, fractures), and this information could be utilised to formulate a work-plan design. Antennae of different frequencies were employed (100, 250 and 800MHz) for these purposes, and the 250MHz antenna had the most effective probing capacity for obtaining an accurate depth resolution. Second, a GPR study was conducted in three types of rock known commercially as Macael Marble, Crema Marfil and Red Travertine before the block-cutting process. For this configuration, the 800MHz antenna was used to differentiate the textures of each type of rock as well as the location of a variety of anisotropies, and the results showed that GPR is an effective tool for evaluating the block quality, determining whether resins must be injected to consolidate the block and estimating the orientation of the cutting process. In the work, the use of a supervised two-dimensional (i.e., radargram) probabilistic latent component analysis (PLCA) approach is proposed to highlight only the information from target objects (i.e., marble anisotropy) provided by the radargram, which facilitates the data interpretation by the user. This approach can search activations of the georadar pulse across both dimensions. Once the analysis has been performed, a variable-gain compensation process is proposed to outperform the energy losses that result from the reflections of the signal when a different material is found. The results have shown that the GPR method can be utilised as a tool for the diagnosis of stone materials prior to their use in artistic work or monuments; therefore, GPR may be considered a technique for material selection. The presence of discontinuities (sometimes visible to the naked eye) explain many of the phenomena and typologies of the stone after its eventual alteration, and such discontinuities could be avoided by means of this pre-emptive work."
Group reduced kernel extreme learning machine for fault diagnosis of aircraft engine,"The original kernel extreme learning machine (KELM) employs all training samples to construct hidden layer, thus avoiding the performance fluctuations caused by the ELM randomly assigning weights. However, excessive nodes will inevitably lead to structural redundancy, which hinders its application in systems with high real-time performance requirements but limited onboard storage and computing capacity. Considering the well interpretability of sparse learning, this study introduces the group sparse structure for KELM to resolve its limitation of structural redundancy. Specifically, the proposed novel method introduces a special norm to reformulate the dual optimization problem of KELM to realize group sparse structure in output weights. As a result, nodes with large weights can be selected as the significant nodes, while nodes with small weights will be regarded as the redundant nodes and neglected directly. In addition, we have also devised an alternating iterative optimization algorithm and deduced the complete proof of convergence to solve the non-smoothness optimization problem in proposed method. Then, the validity and feasibility of the proposed method are verified by extensive experiments on benchmark datasets. More importantly, tests of fault diagnosis for an aircraft engine show that the proposed approach can maintain the competitive recognition performance with much faster testing speed."
Guaranteeing robustness of structural condition monitoring to environmental variability,"Advances in sensor deployment and computational modeling have allowed significant strides to be recently made in the field of Structural Health Monitoring (SHM). One widely used SHM strategy is to perform a vibration analysis where a model of the structure's pristine (undamaged) condition is compared with vibration response data collected from the physical structure. Discrepancies between model predictions and monitoring data can be interpreted as structural damage. Unfortunately, multiple sources of uncertainty must also be considered in the analysis, including environmental variability, unknown model functional forms, and unknown values of model parameters. Not accounting for these sources of uncertainty can lead to false-positives or false-negatives in the structural condition assessment. To manage the uncertainty, we propose a robust SHM methodology that combines three technologies. A time series algorithm is trained using “baseline” data to predict the vibration response, compare predictions to actual measurements collected on a potentially damaged structure, and calculate a user-defined damage indicator. The second technology handles the uncertainty present in the problem. An analysis of robustness is performed to propagate this uncertainty through the time series algorithm and obtain the corresponding bounds of variation of the damage indicator. The uncertainty description and robustness analysis are both inspired by the theory of info-gap decision-making. Lastly, an appropriate “size” of the uncertainty space is determined through physical experiments performed in laboratory conditions. Our hypothesis is that examining how the uncertainty space changes throughout time might lead to superior diagnostics of structural damage as compared to only monitoring the damage indicator. This methodology is applied to a portal frame structure to assess if the strategy holds promise for robust SHM. (Publication approved for unlimited, public release on October-28-2015, LA-UR-15-28442, unclassified.)"
Health Management Design Considerations for an All Electric Aircraft,"This paper explains the On-board IVHM system for a State-Of-the-Art “All electric aircraft” and explores implementing practices for analysis based design, illustrations and development of IVHM capabilities. On implementing the system as an on board system will carry out fault detection and isolation, recommend maintenance action, provides prognostic capabilities to highest possible problems before these became critical. The vehicle Condition Based Maintenance (CBM) and adaptive control algorithm development based on an open architecture system which allow “Plug in and Plug off” various systems in a more efficient and flexible way. The scope of the IVHM design included consideration of data collection and communication from the continuous monitoring of aircraft systems, observation of current system states, and processing of this data to support proper maintenance and repair actions. Legacy commercial platforms and HM applications for various subsystems of these aircraft were identified. The list of possible applications was down-selected to a reduced number that offer the highest value using a QFD matrix based on the cost benefit analysis. Requirements, designs and system architectures were developed for these applications. The application areas considered included engine, tires and brakes, pneumatics and air conditioning, generator, and structures. IVHM design program included identification of application sensors, functions and interfaces; IVHM system architecture, descriptions of certification requirements and approaches; the results of a cost/benefit analyses and recommended standards and technology gaps. The work concluded with observations on nature of HM, the technologies, and the approaches and challenges to its integration into the current avionics, support system and business infrastructure. The IVHM design for All Electric Hybrid Wing Body (HWB) Aircraft has a challenging task of addressing and resolving the shortfalls in the legacy IVHM framework. The challenges like sensor battery maintenance, handling big data from SHM, On-Ground Data transfer by light, Extraction of required features at sensor nodes/RDCUs, ECAM/EICAS Interfaces, issues of certification of wireless SHM network has been addressed in this paper. Automatic Deployable Flight Data recorders are used in the design of HWB aircraft in which critical flight parameters are recorded. The component selection of IVHM system including software and hardware have been based on the COTS technology. The design emphasis on high levels of reliability and maintainability. The above systems are employed using IMA and integrated on AFDX data bus. The design activities has to pass through design reviews on systematic basis and the overall approach has been to make system highly lighter, effective “All weather” compatible and modular. It is concluded from the study of advancement in IVHM capabilities and new service offerings that IVHM technology is emerging as well as challenging. With the inclusion of adaptive control, vehicle condition based maintenance and pilot fatigue monitoring, IVHM evolved as a more proactively involved on-board system."
HealthXAI: Collaborative and explainable AI for supporting early diagnosis of cognitive decline,"Our aging society claims for innovative tools to early detect symptoms of cognitive decline. Several research efforts are being made to exploit sensorized smart-homes and artificial intelligence (AI) methods to detect a decline of the cognitive functions of the elderly in order to promptly alert practitioners. Even though those tools may provide accurate predictions, they currently provide limited support to clinicians in making a diagnosis. Indeed, most AI systems do not provide any explanation of the reason why a given prediction was computed. Other systems are based on a set of rules that are easy to interpret by a human. However, those rule-based systems can cope with a limited number of abnormal situations, and are not flexible enough to adapt to different users and contextual situations. In this paper, we tackle this challenging problem by proposing a flexible AI system to recognize early symptoms of cognitive decline in smart-homes, which is able to explain the reason of predictions at a fine-grained level. Our method relies on well known clinical indicators that consider subtle and overt behavioral anomalies, as well as spatial disorientation and wandering behaviors. In order to adapt to different individuals and situations, anomalies are recognized using a collaborative approach. We experimented our approach with a large set of real world subjects, including people with MCI and people with dementia. We also implemented a dashboard to allow clinicians to inspect anomalies together with the explanations of predictions. Results show that our system’s predictions are significantly correlated to the person’s actual diagnosis. Moreover, a preliminary user study with clinicians suggests that the explanation capabilities of our system are useful to improve the task performance and to increase trust. To the best of our knowledge, this is the first work that explores data-driven explainable AI for supporting the diagnosis of cognitive decline."
HealthXAI: Collaborative and explainable AI for supporting early diagnosis of cognitive decline,"Our aging society claims for innovative tools to early detect symptoms of cognitive decline. Several research efforts are being made to exploit sensorized smart-homes and artificial intelligence (AI) methods to detect a decline of the cognitive functions of the elderly in order to promptly alert practitioners. Even though those tools may provide accurate predictions, they currently provide limited support to clinicians in making a diagnosis. Indeed, most AI systems do not provide any explanation of the reason why a given prediction was computed. Other systems are based on a set of rules that are easy to interpret by a human. However, those rule-based systems can cope with a limited number of abnormal situations, and are not flexible enough to adapt to different users and contextual situations. In this paper, we tackle this challenging problem by proposing a flexible AI system to recognize early symptoms of cognitive decline in smart-homes, which is able to explain the reason of predictions at a fine-grained level. Our method relies on well known clinical indicators that consider subtle and overt behavioral anomalies, as well as spatial disorientation and wandering behaviors. In order to adapt to different individuals and situations, anomalies are recognized using a collaborative approach. We experimented our approach with a large set of real world subjects, including people with MCI and people with dementia. We also implemented a dashboard to allow clinicians to inspect anomalies together with the explanations of predictions. Results show that our system’s predictions are significantly correlated to the person’s actual diagnosis. Moreover, a preliminary user study with clinicians suggests that the explanation capabilities of our system are useful to improve the task performance and to increase trust. To the best of our knowledge, this is the first work that explores data-driven explainable AI for supporting the diagnosis of cognitive decline."
Heat transfer and instability characteristics of a loop thermosyphon with wide range of filling ratios,"A series of experiment using flow visualization technique and simultaneous measurement of pressure and temperature signals, are conducted to thoroughly investigate the heat transfer and instability characteristics in a loop thermosyphon with filling ratios ranging widely from 38% to 87% over a broad range of input heat flux from 35 to 395 W cm−2. The filling ratios are classified into three groups based on their distinctive heat transfer and instability behavior. The effects of filling ratio, input heat flux and inclination angle on the temperature nonuniformity, thermal resistance and instability features are examined in detail. The results show that, under the high filling ratios, the heat transfer capacity is seriously limited by the phase-change suppression and the consequent pressure soaring, while is advantageous in avoiding the evaporator dryout. Under the moderate filling ratios, the heat transfer capacity could be significantly higher, but the geyser boiling instability is obvious for a relatively large range of input heat flux, inducing the fluctuation of pressure and temperature. Under the low filling ratios, the heat transfer capacity is the highest; however, the transient local “Near-dryout” is easier to occur, causing large temperature overshoot and oscillation. The different variation trends of thermal resistance and temperature nonuniformity with filling ratios and input heat flux can generally be explained by the variation of the portions of latent and sensible heat transfer. Under the moderate and high filling ratios, the loop thermal resistance decreases somewhat with the decrease of inclination angle due to the elongation of the phase-change surfaces. A thermodynamic state diagram is drawn, indicating the measured average pressure - temperature of the working fluid at the evaporator for the three groups of filling ratios, with distinctly different instability issues, along with the saturation line to aid in the mechanism analysis and trouble diagnosis. A stability map in terms of the phase change number, Npch, and the filling ratio is presented, in which the boundaries dividing the different types of instability and the stable conditions are marked as a guidance for practical design and operation."
HeTROPY: Explainable learning diagnostics via heterogeneous maximum-entropy and multi-spatial knowledge representation,"Autonomous learning diagnostics, where the students’ strengths and weaknesses are disclosed from their observed performance data, is a challenging task in e-learning systems. Current student knowledge models can alleviate some of the problems in learning (i.e. predicting student performance) but they neglect learning diagnostics, which is based on causal reasoning. To this end, we propose a novel heterogeneous attention interpreter with a maximum entropy regularizer on top of a student knowledge model to achieve explainable learning diagnostics. Our model segregates the impact of the homogeneous knowledge points, while promoting the heterogeneous relatives by maximizing their chance to contribute to the prediction. We also propose a multi-spatial knowledge representation that is readily generalizable to other data-driven educational tasks. Extensive experiments on real-world datasets reveal that the proposed method is able to enhance the model’s explanatory power, hence increases the trustworthiness towards learning diagnostics. It also brings notable improvement in accuracy in the student performance prediction task. The findings in this paper are adoptable to various types of e-learning systems to assist teachers to gain insights into student learning states and diagnose learning problems."
Hidden factors and handling strategies on virtual in-situ sensor calibration in building energy systems: Prior information and cancellation effect,"Sensor errors greatly affect the performance of control, diagnosis, and optimization systems within building energy systems, negatively impacting energy efficiency. Virtual in-situ sensor calibration (VIC), a Bayesian theory based method, can improve building energy performance by calibrating erroneous sensors in working building energy systems on a large scale. Working sensors do not need to be removed nor will reference sensors need to be added, as is done in a conventional calibration. To improve the calibration accuracy, hidden factors and their negative effects on the accuracy of a VIC must be addressed properly. In this study, we define (1) prior information and (2) cancellation effects as the negative effects. The suggested VIC method is applied to a single energy system component and to a LiBr-H2O absorption refrigeration system, respectively, to discuss the two primary effects (mentioned above). In addition to adding data sets, two strategies—inclusion of local calibration and conducting repetitive prior updates—are proposed to solve the hidden factors’ issue. The case study (1) shows that the proposed local calibration with the prior updates can solve the two negative effects, thus suggesting the high calibration accuracy and (2) demonstrates that the calibrated measurements improve the accuracy of energy performance analysis for a building energy system (up to 17.82%)."
Hierarchical hyper-Laplacian prior for weak fault feature enhancement,"Sparsity-assisted methods are one of the most effective fault feature extraction methods which have been widely studied recently. However, no one has explained or discussed the choice of a suitable sparse prior from the perspective of the probability theory. In this paper, we define a hierarchical hyper-Laplacian prior induced model (HHLP) through maximizing the posterior probability for bearing fault diagnosis. In the proposed model, we conclude that the hyper-Laplacian prior can better model coefficients of fault feature than the Laplacian prior. Furthermore, we introduce a hierarchical hyper-Laplacian prior which embeds the physical characteristics to discriminate the harmonic interference. The main insight of this paper is that we provide a new way to model the sparse prior from the perspective of maximizing the posterior probability. Numerical simulations and an experimental application are performed to demonstrate performance of HHLP. Meanwhile, comparisons with the kurtosis based weighted sparse model, the generalized minimax-concave regularization inducing model, and the spectral kurtosis also verify the effectiveness of HHLP."
HMV: A medical decision support framework using multi-layer classifiers for disease prediction,"Decision support is a crucial function for decision makers in many industries. Typically, Decision Support Systems (DSS) help decision-makers to gather and interpret information and build a foundation for decision-making. Medical Decision Support Systems (MDSS) play an increasingly important role in medical practice. By assisting doctors with making clinical decisions, DSS are expected to improve the quality of medical care. Conventional clinical decision support systems are based on individual classifiers or a simple combination of these classifiers which tend to show moderate performance. In this research, a multi-layer classifier ensemble framework is proposed based on the optimal combination of heterogeneous classifiers. The proposed model named “HMV” overcomes the limitations of conventional performance bottlenecks by utilizing an ensemble of seven heterogeneous classifiers. The framework is evaluated on two different heart disease datasets, two breast cancer datasets, two diabetes datasets, two liver disease datasets, one Parkinson's disease dataset and one hepatitis dataset obtained from public repositories. Effectiveness of the proposed ensemble is investigated by comparison of results with several well-known classifiers as well as ensemble techniques. The experimental evaluation shows that the proposed framework dealt with all types of attributes and achieved high diagnosis accuracy. A case study is also presented based on a real time medical dataset in order to show the high performance and effectiveness of the proposed model."
Hot surface ignition of n-hexane in air,"An experimental investigation is conducted to analyze hot-surface ignition of n-hexane-air mixtures. The experimental setup, equipped with temperature diagnostics and schlieren imaging, utilizes a glow plug to initiate ignition in a flammable mixture. The hot-surface temperature at the point of ignition is measured for equivalence ratios ranging from 0.6 to 3 and chamber pressures varying from 25 to 100 kPa. The hot-surface temperature resulting in ignition is found to be weakly sensitive to equivalence ratio with a mean value of 980 K for mixtures with equivalence ratios between 0.75 and 3 at 100 kPa. Chamber pressure has a stronger influence with ignition temperature increasing to about 1140 K at 25 kPa. The experimental trends were reproduced in numerical simulations utilizing detailed chemistry of n-heptane as a surrogate for n-hexane given their similar ignition and flame propagation characteristics. The simulations further predict a two-stage ignition process resulting from an initial breakdown of the fuel with a small increase in temperature followed by a main ignition event accompanied by fuel depletion. Reaction rate analysis of the sequence of events leading to ignition conducted using a reduced order kinetic model suggests that the second-stage ignition event is caused primarily by the decomposition of hydrogen peroxide which occurs at temperatures above 900 K. The two-stage ignition process observed here is significantly different from that observed in previous studies due to the presence of convective and diffusive processes as well as the continuous increase in hot-surface temperature. These arguments are used to explain the insensitivity of ignition temperature to equivalence ratio, its decrease with increasing chamber pressure, and the location of the ignition kernel observed in experiments and simulations."
How effectively can spreadsheet anomalies be detected: An empirical study,"While spreadsheets are widely used, they have been found to be error-prone. Various techniques have been proposed to detect anomalies in spreadsheets, with varying scopes and effectiveness. Nevertheless, there is no empirical study comparing these techniques’ practical usefulness and effectiveness. In this work, we conducted a large-scale empirical study of three state-of-the-art techniques on their effectiveness in detecting spreadsheet anomalies. Our study focused on the precision, recall rate, efficiency and scope. We found that one technique outperforms the other two in precision and recall rate of spreadsheet anomaly detection. Efficiency of the three techniques is acceptable for most spreadsheets, but they may not be scalable to large spreadsheets with complex formulas. Besides, they have different scopes for detecting different spreadsheet anomalies, thus complementing to each other. We also discussed limitations of these three techniques. Based on our findings, we give suggestions for future spreadsheet research."
Human blood pressure measurement and medical care based on wireless sensors,"The mercury sphygmomanometer is increasingly acknowledged as the ""gold standard"" measurement of blood pressure at work, and the ban on mercury equipment appears to decrease its role in the world of the office and hospital. Blood Pressure (BP) measurements are the accurate diagnosis, and management for hypertension treatment is critical. This study provides an updated scientific statement from both the American Heart Association on assessing human blood pressure. Many machines have been evaluated in an educational environment to evaluate oscillometric blood pressure accuracy while reducing the method is most effective with auscultator human error. This results in a surge mercury device, and (perhaps never) to change the blood pressure measurement mode is preferably provided in clinics and hospitals. The essential methods to measure blood pressure and clinical measurements related to professional difficulties are explained in this section. Currently, available devices have raised an essential source of their hospitals and clinics and measurement errors. Practical advice on whether should use different equipment and measurement techniques are given. Under other circumstances, blood pressure measurement is being discussed in professional groups, Infants, adolescents, pregnant women, the elderly and the obese, among sure."
I see it in your eyes: Training the shallowest-possible CNN to recognise emotions and pain from muted web-assisted in-the-wild video-chats in real-time,"A robust value- and time-continuous emotion recognition has enormous potential benefits within healthcare. For example, within mental health, a real-time patient monitoring system capable of accurately inferring a patient’s emotional state could help doctors make an appropriate diagnosis and treatment plan. Such interventions could be vital in terms of ensuring a higher quality of life for the patient involved. To make such tools a reality, the associated machine learning systems need to be fast, robust and generalisable. In this regard, we present herein, a novel emotion recognition system consisting of the shallowest realisable Convolutional Neural Network (CNN) architecture. We draw insights from visualisations of the trained filter weights and the facial action unit (FAU) activations, i. e. the inputs to the model, of the participants featured in the in-the-wild, spontaneous video-chat sessions of the SEWA corpus. Further, we demonstrate the generalisablity of this approach on the German, Hungarian, and Chinese cultures available in this corpus. The obtained cross-cultural performance is a testimony to the universality of FAUs in expression and understanding of the human affective behaviours. These learnings were moderately consistent with the human perception of emotional expression. The practicality of the proposed approach is also demonstrated in another key healthcare applications; pain intensity prediction. Key results from these experiments highlight the transparency of the shallow CNN structure. As FAU can be extracted in near real-time, and because the models we developed are exceptionally shallow, this study paves the way for a robust, cross-cultural, end-to-end, in-the-wild, explainable real-time affect and pain prediction, that is value- and time-continuous."
I see it in your eyes: Training the shallowest-possible CNN to recognise emotions and pain from muted web-assisted in-the-wild video-chats in real-time,"A robust value- and time-continuous emotion recognition has enormous potential benefits within healthcare. For example, within mental health, a real-time patient monitoring system capable of accurately inferring a patient’s emotional state could help doctors make an appropriate diagnosis and treatment plan. Such interventions could be vital in terms of ensuring a higher quality of life for the patient involved. To make such tools a reality, the associated machine learning systems need to be fast, robust and generalisable. In this regard, we present herein, a novel emotion recognition system consisting of the shallowest realisable Convolutional Neural Network (CNN) architecture. We draw insights from visualisations of the trained filter weights and the facial action unit (FAU) activations, i. e. the inputs to the model, of the participants featured in the in-the-wild, spontaneous video-chat sessions of the SEWA corpus. Further, we demonstrate the generalisablity of this approach on the German, Hungarian, and Chinese cultures available in this corpus. The obtained cross-cultural performance is a testimony to the universality of FAUs in expression and understanding of the human affective behaviours. These learnings were moderately consistent with the human perception of emotional expression. The practicality of the proposed approach is also demonstrated in another key healthcare applications; pain intensity prediction. Key results from these experiments highlight the transparency of the shallow CNN structure. As FAU can be extracted in near real-time, and because the models we developed are exceptionally shallow, this study paves the way for a robust, cross-cultural, end-to-end, in-the-wild, explainable real-time affect and pain prediction, that is value- and time-continuous."
Identification and analysis of behavioral phenotypes in autism spectrum disorder via unsupervised machine learning,"Background and objective Autism spectrum disorder (ASD) is a heterogeneous disorder. Research has explored potential ASD subgroups with preliminary evidence supporting the existence of behaviorally and genetically distinct subgroups; however, research has yet to leverage machine learning to identify phenotypes on a scale large enough to robustly examine treatment response across such subgroups. The purpose of the present study was to apply Gaussian Mixture Models and Hierarchical Clustering to identify behavioral phenotypes of ASD and examine treatment response across the learned phenotypes. Materials and methods The present study included a sample of children with ASD (N = 2400), the largest of its kind to date. Unsupervised machine learning was applied to model ASD subgroups as well as their taxonomic relationships. Retrospective treatment data were available for a portion of the sample (n  = 1034). Treatment response was examined within each subgroup via regression. Results The application of a Gaussian Mixture Model revealed 16 subgroups. Further examination of the subgroups through Hierarchical Agglomerative Clustering suggested 2 overlying behavioral phenotypes with unique deficit profiles each composed of subgroups that differed in severity of those deficits. Furthermore, differentiated response to treatment was found across subtypes, with a substantially higher amount of variance accounted for due to the homogenization effect of the clustering. Discussion The high amount of variance explained by the regression models indicates that clustering provides a basis for homogenization, and thus an opportunity to tailor treatment based on cluster memberships. These findings have significant implications on prognosis and targeted treatment of ASD, and pave the way for personalized intervention based on unsupervised machine learning."
Identifying brain areas correlated with ADOS raw scores by studying altered dynamic functional connectivity patterns,"Altered functional connectivity patterns play an important role in explaining autism spectrum disorder related impairments. In order to examine such connectivity, resting state functional MRI is the most commonly used technique. To date, the majority of works in this area examine a whole time series of brain activation as a discrete stationary process. This study proposes a more detailed analysis of how functional connectivity fluctuates over time and how it is used to quantify instances demonstrating overconnectivity or underconnectivity. Non-parametric surrogates test identifies the areas where underconnectivity or overconnectivity correlate with the Autism Diagnosis Observation Schedule. In addition, this study shows how the areas identified affect the subjects behaviors. Our ultimate goal is a personalized autism diagnosis and treatment CAD system, where each subject impairments are distinctly mapped so they can be addressed with targeted treatments."
Identifying characteristic back shapes from anatomical scans of wheelchair users to improve seating design,"Spinal deformities are common in people who require the use of a wheelchair for mobility as a result of spinal cord injuries and other disabilities. Sitting positions vary between individuals with disabilities who use wheelchairs and individuals without disabilities. In individuals with spinal cord injury, spinal deformities can result in the development of back contours that deviate from the shape of standard rigid back support shells. The purpose of this study was to distinguish and classify various back contours of wheelchair users by utilizing digital anatomic scanning technology in order to inform the future development of back supports that would enhance postural support for those with spinal deformities. The three dimensional (3D) locations of bony landmarks were digitized when participants were in position, using a mechanical wand linked to the FastScantm system commonly used to measure surface contours. Raw FastScantm data were transformed according to bony landmarks. A total of 129 individuals participated in this study. A wide range of back contours were identified and categorized. Although participant characteristics (e.g., gender, diagnosis) were similar amongst the contour groups; no one characteristic explained the contours. Participants who were seated in a forward lean position had a higher amount of pelvic obliquity compared to those seated in an upright position; however, participants’ back contour was not correlated with pelvic obliquity. In conclusion, an array of different back shapes were classified in our cohort through 3D laser scanning technology. The methods and technology applied in this study could be replicated in future studies to categorize ranges of back shapes in larger populations of people with spinal cord injuries. Preliminary evidence indicates that customized postural support may be warranted to optimize positioning and posture when a standard rigid shell does not align with contours of a person's back. To optimize positioning, a range of contoured rigid backrests as well as height and angle adjustability are likely needed."
Image classification by using a reduced set of features in the TJ-II Thomson Scattering diagnostic,"Machine learning has been increasingly applied for developing pattern recognition systems in massive thermonuclear fusion databases. Several solutions can be found in the literature for fast retrieval of information, classification and forecasting of different types of waveforms. Images in fusion are not the exception, there are some data-driven models that have been successfully implemented to classify Thomson Scattering images in the TJ-II stellerator. Most of these image classifiers were developed by using techniques such as neural networks and support vector machines. One advantage of these techniques is that they only require a set of images and their corresponding classes to learn a decision function that provides the class to a new image. However, in general, this decision functions are commonly called black box models, because although they can achieve high success rates, it is difficult to explain why the classifier gives a particular response to a set of inputs. This work proposes the use of boosting algorithms to build data-driven models that use simple if-then rules and a small fraction of the original data to perform image classification of the TJ-II Thomson Scattering diagnostic."
Image recognition of CT diagnosis for cholangiocarcinoma treatment based on FPGA processor and neural network,"Imaging tests can help doctors identify abnormal internal organs that may indicate cholangiocarcinoma. Diagnostic techniques include Computed Tomography (CT) scan. For selected patients with early-stage bile duct cancer, liver transplantation is a viable treatment option. By optimizing radiotherapy and chemotherapy results before surgery, and tests confirmed by abdominal surgery without metastasis. Biliary tract cancer Cubic Centimeter (CC) is the second most common primary hepatobiliary cancer incidence has been rising. CC imaging characteristics, behavior, and treatment strategies depending on the form and location of the tumor and very different. In the cross-sectional images, the CC may (mass formation, infiltration, and catheter tube circumference) and according to the growth pattern positions (liver, hepatic portal around, extrahepatic/distal) classification. CC poor prognosis, surgery is the only treatment option. Biliary bile duct cancer diagnosis usually involves an emergency from diagnosis to treatment. Fatal cancer is attributable to the portion of the support challenges during treatment therapy. This article provides an overview of the intrahepatic and extrahepatic bile duct, including identifying risk factors, different treatments, symptom relief, and an in-depth understanding of common problems. Such as Neural Networks (NN) and the like have been used to interpret the image and Field-Programmable Gate Array (FPGA) diagnosis of Hepatocellular Carcinoma (HCC) and liver block. NN is a machine learning algorithm similar to the depth of learning. It demonstrated its ability to identify the specific function that can detect pathological lesions. Application of Neural Network to assess liver cancer and liver tumor imaging examination to diagnose cancer and evaluate neural networks' accuracy and performance."
Impact of coolant temperature on piston wall-wetting and smoke generation in a stratified-charge DISI engine operated on E30 fuel,"A late-injection strategy is typically adopted in stratified-charge direct injection spark ignition (DISI) engines to improve combustion stability for lean operation, but this may induce wall wetting on the piston surface and result in high soot emissions. E30 fuel, i.e., gasoline with 30% ethanol, is a potential alternative fuel that can offer a high Research Octane Number. However, the relatively high ethanol content increases the heat of vaporization, potentially exacerbating wall-wetting issues in DISI engines. In this study, the Refractive Index Matching (RIM) technique is used to measure fuel wall films in the piston bowl. The RIM implementation uses a novel LED illumination, integrated in the piston assembly and providing side illumination of the piston-bowl window. This RIM diagnostics in combination with high-speed imaging was used to investigate the impact of coolant temperature on the characteristics of wall wetting and combustion in an optical DISI engine fueled with E30. The experiments reveal that the smoke emissions increase drastically from 0.068 FSN to 1.14 FSN when the coolant temperature is reduced from 90 °C to 45 °C. Consistent with this finding, natural flame luminosity imaging reveals elevated soot incandescence with a reduction of the coolant temperature, indicative of pool fires. The RIM diagnostics show that a lower coolant temperature also leads to increased fuel film thickness, area, and volume, explaining the onset of pool fires and smoke."
Impact of the primary particle polydispersity on the radiative properties of soot aggregates,"Combustion generated soot appears as fractal aggregates formed by polydisperse nearly spherical primary particles. Knowledge of their radiative properties is a prerequisite for laser based diagnostics of soot. In this parametric study, the effect of primary particle polydispersity on soot aggregate absorption and scattering properties is investigated numerically. Two series of fractal aggregates formed by normal and lognormal distributed primary particles of different levels of standard deviation were numerically generated for typical flame soot with a fractal dimension and prefactor fixed to Df=1.73 and kf ≈ 1.5, respectively. Three aggregate sizes consisting of Np=15, 50 and 150 monomers per aggregate were investigated. Due to the uncertainty in soot refractive index, radiative properties were calculated by considering two different refractive indices at λ ≈ 532 nm recommended in the literature using the Discrete Dipoles Approximation and the Generalized Multiparticle Mie method. The results are interpreted in terms of correction factors to the Rayleigh–Debye–Gans theory for fractal aggregates (RDG-FA) for the forward scattering cross section A and for the absorption cross section h. It is shown that differential cross section for vertically polarized incident light, total scattering and absorption cross sections are well predicted by the RDG-FA theory for all considered aggregates formed by normally (σ/dp¯≤ 30%) and lognormally (σgeo ≤  1.6) distributed primary particles. The refractive index is found to be of greater impact than primary particle polydispersity on the importance of multiple scattering. The radiative force per unit laser power experienced by the soot aggregates was found primarily determined by the aggregate volume, regardless of the level of primary particle polydispersity."
